,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
117,N4377213289,,null,null,null,null,Palermo Via Scarparelli SIC PA I Circoscrizione Italia 90134 it 8 Albergheria ,"accomodations,other_hotels",13.360105514526367,38.11259078979492
118,N4377210789,,null,null,null,null,Palermo Via Scarparelli SIC PA I Circoscrizione Italia 90134 it 8 Albergheria ,"accomodations,other_hotels",13.360057830810547,38.11264419555664
119,N5027762024,Gran Cafe San Domenico,https://sandomenicobologna.it,null,https://en.wikipedia.org/wiki/San%20Domenico%2C%20Bologna,https://commons.wikimedia.org/wiki/File:San_Domenico01.jpg,Palermo Lucchese SIC PA I Circoscrizione Italia 90133 Piazza San Domenico it 11 La Loggia ,"religion,architecture,historic_architecture,churches,monasteries,interesting_places,cafes,foods,catholic_churches,tourist_facilities,other_buildings_and_structures",13.363130569458008,38.11846160888672
120,W279887479,Chiesa Dei Tre Re Orientali,null,null,https://it.wikipedia.org/wiki/Chiesa%20dei%20Tre%20Re,https://commons.wikimedia.org/wiki/File:Tre_Re_-_Facciata.jpg,Palermo Via del Celso SIC PA I Circoscrizione Italia 90134 it Il Capo ,"religion,churches,interesting_places,other_churches",13.358170509338379,38.11611557006836
121,W233500614,Oratorio dell'Immacolatella,null,null,https://it.wikipedia.org/wiki/Oratorio%20dell%27Immacolatella,https://commons.wikimedia.org/wiki/File:Oratorio_Immacolatella.jpg,Palermo SIC PA I Circoscrizione Italia Piazza San Francesco d'Assisi it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.366479873657227,38.11669921875
122,W49788642,Chiesa di Santa Maria degli Angeli - La Gancia,null,null,https://en.wikipedia.org/wiki/Santa%20Maria%20della%20Gancia%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Cummentu_di_la_Gancia.jpg,Palermo Via Alloro Casa Obatala SIC PA I Circoscrizione Italia 90100 it 16 Kalsa ,"religion,churches,interesting_places,catholic_churches",13.37066650390625,38.1164436340332
123,W49786077,Church of San Giovanni degli Eremiti,null,null,https://en.wikipedia.org/wiki/San%20Giovanni%20degli%20Eremiti,https://commons.wikimedia.org/wiki/File:San_giovanni_degli_eremiti.jpg,Palermo SIC PA I Circoscrizione Italia it Albergheria ,"religion,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.354595184326172,38.109561920166016
124,W49769037,Basilica di San Francesco d'Assisi,null,null,https://en.wikipedia.org/wiki/San%20Francesco%20d%27Assisi%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Cr%C3%A8sia_di_San_Franciscu_d%27Assisi_2.jpg,Palermo SIC PA I Circoscrizione Italia 90133 Via Merlo it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.366816520690918,38.11663055419922
125,W279888250,Chiesa di San Giovanni dei Napoletani,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Giovanni%20dei%20Napoletani,https://commons.wikimedia.org/wiki/File:Palermo_SGiovanniDeiNapoletani.JPG,Palermo Via Quattro Aprile SIC PA I Circoscrizione Italia 90133 Piazza Marina it Kalsa ,"religion,churches,interesting_places,other_churches",13.369063377380371,38.118621826171875
126,W82665029,Monreale Cathedral,http://monrealeduomo.it;http://www.diocesimonreale.it/diocesi/basilica-cattedrale/,null,https://en.wikipedia.org/wiki/Monreale%20Cathedral,https://commons.wikimedia.org/wiki/File:Monreale_Cathedral_009_6388.jpg,Via degli Angeli Monreale SIC PA Italia 90131 it ,"religion,cathedrals,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.292276382446289,38.0820198059082
127,W49786082,Chiesa di Santa Teresa alla Kalsa,null,null,https://en.wikipedia.org/wiki/Santa%20Teresa%20alla%20Kalsa,https://commons.wikimedia.org/wiki/File:Santa_Teresa_kalsa.jpg,Palermo Via Savona Casa Giuditta Palermo Central Apartments Hotel SIC PA I Circoscrizione Italia 90133 it 10 Kalsa ,"religion,churches,interesting_places,catholic_churches",13.37273120880127,38.11585235595703
128,W332578307,Church of the Gesu,null,null,https://en.wikipedia.org/wiki/Church%20of%20the%20Ges%C3%B9%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo%2C_%C3%A9glise_du_Ges%C3%B9_%28fa%C3%A7ade%29.JPG,Palermo Vicolo Casa Professa SIC PA I Circoscrizione Italia 90140 it Albergheria ,"religion,churches,interesting_places,catholic_churches",13.361531257629395,38.11293411254883
129,W49750033,Palermo Cathedral,http://www.cattedrale.palermo.it/;http://www.cattedrale.palermo.it,null,https://en.wikipedia.org/wiki/Palermo%20Cathedral,https://commons.wikimedia.org/wiki/File:Panoramica_Cattedrale_di_Palermo.jpg,Palermo SIC PA I Circoscrizione Italia it Albergheria ,"religion,cathedrals,historic,churches,archaeology,interesting_places,other_archaeological_sites,catholic_churches",13.35600757598877,38.11434555053711
130,W86870896,Church of San Cataldo,null,null,https://en.wikipedia.org/wiki/Church%20of%20San%20Cataldo,https://commons.wikimedia.org/wiki/File:Palermo-San-Cataldo-bjs-1.jpg,Palermo SIC PA I Circoscrizione Italia 90140 Piazza Bellini Vicolo Santa Caterina it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.362470626831055,38.11475372314453
131,W86870886,Martorana,http://chiesadellamartorana.it/,null,https://en.wikipedia.org/wiki/Church%20of%20Santa%20Maria%20dell%27Ammiraglio,https://commons.wikimedia.org/wiki/File:Palermo-Martorana-bjs.jpg,Palermo SIC PA I Circoscrizione Italia 90140 Piazza Bellini Vicolo Santa Caterina it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.362893104553223,38.1147346496582
132,Q2028335,Oratorio dei Bianchi,null,null,https://it.wikipedia.org/wiki/Oratorio%20dei%20Bianchi%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Palermo-Oratorio-dei-Bianchi-bjs-01.jpg,Palermo Vicolo della Salvezza SIC PA I Circoscrizione Italia 90133 it Kalsa ,"religion,churches,interesting_places,other_churches",13.371339797973633,38.11592102050781
133,R6201052,Santa Maria della Sapienza,null,null,https://en.wikipedia.org/wiki/Santa%20Maria%20dello%20Spasimo,https://commons.wikimedia.org/wiki/File:Palermo-Santa-Maria-dello-Spasimo-bjs2007-01.jpg,Palermo SIC PA I Circoscrizione Italia it Kalsa ,"religion,architecture,historic_architecture,churches,interesting_places,destroyed_objects,other_churches",13.369608879089355,38.114620208740234
134,W203887204,ex chiesa di Sant'Alessandro dei Carbonai,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20Sant%27Alessandro%20dei%20Carbonai,https://commons.wikimedia.org/wiki/File:Chiesa_di_Sant%27Alessandro_dei_Carbonai_%28Palermo%29.JPG,Palermo Via Sant'Alessandro SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,other_churches",13.365249633789062,38.12126922607422
135,W49866776,San Stanislao Kostka,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Stanislao%20Kostka,https://commons.wikimedia.org/wiki/File:Chiesa_di_San_Stanislao%2C_Palermo_-_facciata.JPG,Palermo SIC PA I Circoscrizione Italia it Il Capo ,"religion,churches,interesting_places,catholic_churches",13.351908683776855,38.11765670776367
136,W49786078,Chiesa di Sant'Agostino,null,null,https://en.wikipedia.org/wiki/Sant%27Agostino%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo-San-Agostino-bjs.jpg,Palermo Via Sant'Agostino SIC PA I Circoscrizione Italia 90134 it Il Capo ,"religion,churches,interesting_places,catholic_churches",13.35763931274414,38.11801528930664
137,R403706,Santa Maria dello Spasimo,null,null,https://en.wikipedia.org/wiki/Santa%20Maria%20dello%20Spasimo,https://commons.wikimedia.org/wiki/File:Palermo-Santa-Maria-dello-Spasimo-bjs2007-01.jpg,Palermo Via Abramo Lincoln La bottega delle percussioni SIC PA I Circoscrizione Italia 90133 it 7 Kalsa ,"religion,churches,interesting_places,catholic_churches",13.37187385559082,38.11418533325195
138,W49750065,Chiesa di Santa Caterina,https://www.monasterosantacaterina.com/,null,https://en.wikipedia.org/wiki/Santa%20Caterina%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Santa_Caterina_%28Palermo%29.JPG,Palermo Corso Vittorio Emanuele SIC PA I Circoscrizione Italia 90133 Piazza Pretoria it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.362597465515137,38.11552429199219
139,W279888312,ex Chiesa dei Diecimila Martiri,null,null,https://it.wikipedia.org/wiki/Chiesa%20dei%20Diecimila%20Martiri,https://commons.wikimedia.org/wiki/File:Chiesa_dei_diecimila_martiri.jpg,Palermo Via Francesco Raimondo SIC PA I Circoscrizione Italia 90134 it Il Capo ,"religion,churches,interesting_places,other_churches",13.357170104980469,38.11812973022461
140,W279882881,Chiesa di Santa Maria di Valverde,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20Santa%20Maria%20di%20Valverde,https://commons.wikimedia.org/wiki/File:Palermo-Maria-Valverde-bjs2007-01.jpg,Palermo SIC PA I Circoscrizione Italia Largo Cavalieri di Malta it La Loggia ,"religion,churches,interesting_places,other_churches",13.363821029663086,38.12031555175781
141,W42414083,Chiesa di San Giovanni dei Lebbrosi,null,null,https://en.wikipedia.org/wiki/San%20Giovanni%20dei%20Lebbrosi%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo_SanGiovanniLebbrosi_0877.jpg,Palermo Via Salvatore Cappello SIC PA II Circoscrizione Italia 90123 it Settecannoli ,"religion,churches,interesting_places,catholic_churches",13.380257606506348,38.10366439819336
142,W416389735,Teatro Nuovo Montevergini,http://www.nuovomontevergini.com/it/index.jsp,null,https://it.wikipedia.org/wiki/Teatro%20Nuovo%20Montevergini,https://commons.wikimedia.org/wiki/File:Chiesa_di_Santa_Maria_delle_Grazie_di_Montevergine_%28Palermo%29.JPG,Palermo Via Montevergini Teatro Nuovo Montevergini SIC PA I Circoscrizione Italia 90134 it 8 Il Capo ,"religion,churches,cultural,theatres_and_entertainments,interesting_places,other_theatres,other_churches",13.358367919921875,38.11524200439453
143,W49786080,"Santa Maria della Pietà, Palermo",null,null,https://en.wikipedia.org/wiki/Santa%20Maria%20della%20Piet%C3%A0%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Cr%C3%A8sia_di_Santa_Mar%C3%ACa_d%C3%A2_Piatati.jpg,Palermo Via Alloro SIC PA I Circoscrizione Italia 90133 it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.37187671661377,38.1169319152832
144,W49865185,Chiesa di San Giuseppe Cafasso,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Giorgio%20in%20Kemonia,https://commons.wikimedia.org/wiki/File:Facade_-_San_Giuseppe_Cafasso_-_Palermo_-_Italy_2015.JPG,Palermo SIC PA I Circoscrizione Italia it Albergheria ,"religion,churches,interesting_places,catholic_churches",13.354767799377441,38.109291076660156
145,W233500615,Oratorio di San Lorenzo,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=16&id=63,null,https://en.wikipedia.org/wiki/Oratory%20of%20San%20Lorenzo%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Oratorio_di_San_Lorenzo.JPG,Palermo SIC PA I Circoscrizione Italia 90133 Via dell'Immacolatella it Kalsa ,"religion,churches,interesting_places,catholic_churches",13.36630630493164,38.11680603027344
146,W279888077,Chiesa di San Gioacchino,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Gioacchino%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:San_Gioacchino_all%27Olivella.jpg,Palermo Via San Basilio SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.360356330871582,38.11927032470703
147,W49786257,Chiesa del Santo Spirito,null,null,https://en.wikipedia.org/wiki/Santo%20Spirito%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Vespro22.jpg,Palermo SIC PA III Circoscrizione Italia 90127 it Guadagna ,"religion,churches,interesting_places,catholic_churches",13.362875938415527,38.09967041015625
148,W279886240,Chiesa di Santa Chiara,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20Santa%20Chiara%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Santa_Chiara_-_Facciata.jpg,Palermo Piazza Santa Chiara SIC PA I Circoscrizione Italia 90134 it Albergheria ,"religion,churches,interesting_places,catholic_churches",13.359916687011719,38.1130485534668
149,N618638079,Madonna dei Rimedi,null,null,https://it.wikipedia.org/wiki/Chiesa%20della%20Madonna%20dei%20Rimedi,https://commons.wikimedia.org/wiki/File:Chiesa_della_Madonna_dei_Rimedi%2C_Palermo.jpg,Palermo Corso Pisani SIC PA IV Circoscrizione Italia 90128 it ,"religion,churches,interesting_places,other_churches",13.350296974182129,38.10981369018555
150,W143740354,Chiesa di San Matteo al Cassaro,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=16&id=44,null,https://en.wikipedia.org/wiki/San%20Matteo%20al%20Cassaro,https://commons.wikimedia.org/wiki/File:Chiesa_di_San_Matteo_al_Cassaro_%28Palermo%29_-_Facciata1.JPG,Palermo Vicolo San Matteo SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.362513542175293,38.11650848388672
151,W279887553,Chiesa di San Ranieri e dei Santi Quaranta Martiri Pisani,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Ranieri%20e%20dei%20Santi%20Quaranta%20Martiri%20Pisani,https://commons.wikimedia.org/wiki/File:Santi_Quaranta_Martiri.jpg,Palermo Vicolo Tortorici SIC PA I Circoscrizione Italia 90134 it Il Capo ,"religion,churches,interesting_places,other_churches",13.355557441711426,38.1160774230957
152,W278805151,Chiesa di San Francesco di Paola,http://www.sanfrancescodipaola-palermo.it/,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Francesco%20di%20Paola%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Chiesa_di_San_Francesco_di_Paola_%28Palermo%29_-_Esterno1.JPG,Palermo Via Sant'Oliva SIC PA VIII Circoscrizione Italia 90139 it ,"religion,churches,interesting_places,catholic_churches",13.352849006652832,38.12184143066406
153,W279886914,Chiesa di Sant'Orsola,null,null,https://en.wikipedia.org/wiki/Sant%27Orsola%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Chiesa_di_Sant%27Orsola%2C_Palermo_-_facciata.JPG,Palermo Vicolo Chiesa Sant'Orsola SIC PA I Circoscrizione Italia 90140 it Albergheria ,"religion,churches,interesting_places,catholic_churches",13.362969398498535,38.11296844482422
154,W143736591,Oratorio del Rosario di Santa Cita,https://turismo.comune.palermo.it/palermo-welcome-luogo-dettaglio.php?tp=68&det=16&id=61,null,https://it.wikipedia.org/wiki/Oratorio%20del%20Rosario%20di%20Santa%20Cita,https://commons.wikimedia.org/wiki/File:Oratorio_di_Santa_Cita.JPG,Palermo Via Lampedusa SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.36308479309082,38.12077331542969
155,W279323274,Santissima Trinità alla Zisa,null,null,https://it.wikipedia.org/wiki/Chiesa%20della%20Santissima%20Trinit%C3%A0%20%28Palermo%29,https://commons.wikimedia.org/wiki/File:Capella_della_santissima_Trinit%C3%A0_alla_Zisa.jpg,Palermo Via Giuseppe Whitaker SIC PA V Circoscrizione Italia 90138 it Olivuzza ,"religion,churches,interesting_places,other_churches",13.341064453125,38.11744689941406
156,W49786081,Chiesa di Sant'Ignazio all'Olivella,null,null,https://en.wikipedia.org/wiki/Sant%27Ignazio%20all%27Olivella,https://commons.wikimedia.org/wiki/File:Chiesa_di_Sant%27Ignazio_all%27Olivella_Palermo.JPG,Palermo SIC PA I Circoscrizione Italia it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.360576629638672,38.120582580566406
157,W82238244,Convento San Giovanni Battista,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20San%20Giovanni%20Battista%20%28Baida%29,https://commons.wikimedia.org/wiki/File:KlosterBaida02.jpg,Palermo Via Al Convento di Baida SIC PA IV Circoscrizione Italia 90136 it Baida ,"religion,churches,interesting_places,catholic_churches",13.297074317932129,38.11461639404297
158,W49750035,Chiesa del Santissimo Salvatore,null,null,https://en.wikipedia.org/wiki/Santissimo%20Salvatore%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Palermo-03.jpg,Palermo Via Santissimo Salvatore SIC PA I Circoscrizione Italia 90134 it Albergheria ,"religion,churches,interesting_places,catholic_churches",13.358744621276855,38.114376068115234
159,W49863590,Chiesa di Sant'Anna la Misericordia,null,null,https://en.wikipedia.org/wiki/Sant%27Anna%20la%20Misericordia,https://commons.wikimedia.org/wiki/File:Chiesa_di_Sant%27Anna_%28Palermo%29_-_Facciata.JPG,Palermo Monkey SIC PA I Circoscrizione Italia 90133 Piazza Sant'Anna it 19 Kalsa ,"religion,churches,interesting_places,catholic_churches",13.365132331848145,38.1153678894043
160,W86877286,Chiesa di San Giorgio dei Genovesi,null,null,https://en.wikipedia.org/wiki/San%20Giorgio%20dei%20Genovesi%2C%20Palermo,https://commons.wikimedia.org/wiki/File:Chiesa_San_Giorgio_dei_Genovesi_%28Palermo%29.jpg,Palermo Piazza San Giorgio dei Genovesi SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.364429473876953,38.12175369262695
161,W49790462,Chiesa di Santa Cita,null,null,https://it.wikipedia.org/wiki/Chiesa%20di%20Santa%20Cita,https://commons.wikimedia.org/wiki/File:Palermo-Santa-Cita-bjs2007-01.jpg,Palermo Via Valverde SIC PA I Circoscrizione Italia 90133 it La Loggia ,"religion,churches,interesting_places,catholic_churches",13.363541603088379,38.12100601196289
